ypa,Phala,ltr,"{'region': 'China, Asia', 'alternate-names': ['Black Phula', 'Bola', 'Hei Phula', 'Khapho', 'Phula', 'Phulepho']}"
ypb,Labo Phowa,ltr,"{'region': 'China, Asia', 'alternate-names': ['Asaheipho', 'Asahopho', 'Ekhepho', 'Labopho', 'Pho', 'Phula', 'White Phu', 'Zemapho']}"
ypg,Phola,ltr,"{'region': 'China, Asia', 'alternate-names': ['Bola', 'Flowery Phula', 'Hua Phula', 'Phula', 'Phulepho', 'Tsha Phula']}"
yph,Phupha,ltr,"{'region': 'China, Asia', 'alternate-names': ['Phula', 'Phupho', 'Tsapho']}"
ypk,Yupik languages,,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
ypm,Phuma,ltr,"{'region': 'China, Asia', 'alternate-names': ['Black Muji', 'Hei Muji', 'Muji', 'Paotlo', 'Phula', 'Phuli', 'Shaoji Phula', 'Sifter Basket Phula']}"
ypn,Ani Phowa,ltr,"{'region': 'China, Asia', 'alternate-names': ['Anipho', 'Flowery Phu', 'Hua Phu', 'Laotshipu', 'Pho', 'Phula', 'Daheineng', 'Dayongsheng', 'Xibeile']}"
ypo,Alo Phola,ltr,"{'region': 'China, Asia', 'alternate-names': ['Bola', 'Pula']}"
ypp,Phupa,ltr,"{'region': 'China, Asia', 'alternate-names': ['Hlagho', 'Laghï', 'Lala', 'Lamu', ""La'ou"", 'Lapa', 'Larhwo', 'Muzi', 'Phula', 'Phupha', 'Tshebu', 'Jiangnanbo', 'Xiao Fengkou', 'Gamadi', 'Da Fengkou', 'Baiwushan', 'Nuogumi']}"
ypz,Phuza,ltr,"{'region': 'China, Asia', 'alternate-names': ['Hei Phu', ""Phu'a"", 'Phujitsu', 'Phula', 'Bujibai', 'Dabaqi']}"
yra,Yerakai,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Yerekai']}"
yrb,Yareba,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Middle Musa']}"
yre,Yaouré,ltr,"{'region': ""Côte d'Ivoire, Africa"", 'alternate-names': ['Yaure', 'Yohowré', 'Youré']}"
yri,Yarí,ltr,"{'description': 'Deprecated from 2016-05-30. ', 'region': 'Colombia, Americas'}"
yrk,Nenets,ltr,"{'region': 'Russian Federation, Europe', 'alternate-names': ['Nenec', 'Nenetsy', 'Nentse', 'Yurak', 'Yurak Samoyed']}"
yrl,Nhengatu,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Coastal Tupian', 'Geral', 'Língua Geral', 'Modern Tupí', 'Ñeegatú', 'Nheengatu', 'Nyengato', 'Nyengatú', 'Waengatu', 'Yeral', 'Modern Tupi']}"
yrm,Yirrk-Mel,ltr,"{'region': 'Australia, Pacific'}"
yrn,Yerong,ltr,"{'region': 'China, Asia', 'alternate-names': ['Ban Yao', 'Da Ia', 'Daban Yao', 'Eastern Buyang', 'Guangxi Buyang', 'Ia Hrong', 'Iron Yao', 'Khyung Buyang', 'Liu Yao', 'Napo Buyang', 'Six Yao', 'Tie Yao', 'Tu Yao Indigenous Yao', 'Yalang', 'Yang Khyung', 'Yerong Buyang']}"
yro,Yaroamë,,{}
yrs,Yarsun,ltr,"{'region': 'Indonesia, Asia'}"
yrw,Yarawata,ltr,"{'region': 'Papua New Guinea, Pacific'}"
yry,Yarluyandi,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Jeljujendi', 'Yarleeyandee', 'Yelyuyendi']}"
ysc,Yassic,ltr,"{'region': 'Hungary, Europe'}"
ysd,Samatao,ltr,"{'region': 'China, Asia', 'alternate-names': ['Samadu', 'Samaduo', 'Samou']}"
ysg,Sonaga,ltr,"{'region': 'China, Asia', 'alternate-names': ['Suoneiga']}"
ysl,Yugoslavian Sign Language,ltr,"{'region': 'Serbia, Europe'}"
ysm,Myanmar Sign Language,,{}
ysn,Sani,ltr,"{'region': 'China, Asia', 'alternate-names': ['Northern Sani', 'Southern Sani']}"
yso,Nisi (China),ltr,"{'region': 'China, Asia'}"
ysp,Southern Lolopo,ltr,"{'region': 'China, Asia'}"
ysr,Sirenik Yupik,,{}
yss,Yessan-Mayo,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Maio-Yesan', 'Mayo-Yesan', 'Yasyin', 'Yesan', 'Yau', 'Yaw', 'Yawu (Warasai)']}"
ysy,Sanie,ltr,"{'region': 'China, Asia', 'alternate-names': ['Bai Lolo', 'Bai Yi', ""Sa'nguie"", 'Sanyie', 'Shanie', 'Shaniepu', 'White Yi']}"
yta,Talu,ltr,"{'region': 'China, Asia', 'alternate-names': ['Tagu', 'Taliu', 'Tazhi']}"
ytl,Tanglang,ltr,"{'region': 'China, Asia', 'alternate-names': ['Tholo']}"
ytp,Thopho,ltr,"{'region': 'China, Asia', 'alternate-names': ['Black Hat Folk', 'Black Phula', 'Hei Mao Ren', 'Phula']}"
ytw,Yout Wam,ltr,"{'region': 'Papua New Guinea, Pacific'}"
yty,Yatay,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Iataj']}"
yua,Yucateco,ltr,"{'description': 'Yucatec Maya', 'region': 'Mexico, Americas', 'alternate-names': ['Maya', 'Yucantán Maya', 'Peninsular Maya', 'Yucatan Maya']}"
yub,Yugambal,,{}
yuc,Yuchi,ltr,"{'region': 'United States, Americas', 'alternate-names': ['Uchean']}"
yud,Judeo-Tripolitanian Arabic,rtl,"{'macrolanguage': 'jrb', 'region': 'Israel, Asia', 'alternate-names': ['Jewish Tripolitanian-Libyan Arabic', ""Tripolita'it"", 'Tripolitanian Judeo-Arabic', 'Yudi']}"
yue,Yue Chinese,ltr,"{'macrolanguage': 'zh', 'description': 'Cantonese', 'region': 'China, Asia', 'alternate-names': ['Yue', 'Yueh', 'Gwong Dung Waa', 'Yuet Yue', 'Yueyu', 'Guangfu', 'Hong Kong Cantonese', 'Shatou', 'Shiqi', 'Wancheng', 'Macau Cantonese', 'Chinese Nung', 'Ha Xa Phang', 'Hai Nam', 'Han', 'Hoa', 'Kién', 'Liem Chau', 'Lowland Nung', 'Minh Huong', 'Nung', 'Phúc', 'Quang Dong', 'Samg Phang', 'Suòng Phóng', 'Trièu Chau', 'Ping', 'Yangjiang', 'Toishanese', 'Toisan', 'Tengxian', 'Zhongshan', 'Taishan', 'Schleiyip', 'Guangzhou', 'Gaolei (Gaoyang)', 'Cangwu', 'Bobai', 'Seiyap', 'Siyi (Hoisan)']}"
yuf,Havasupai-Walapai-Yavapai,ltr,"{'region': 'United States, Americas', 'alternate-names': ['Upland Yuman', 'Upper Colorado River Yuman', 'Hualpai', 'Hwalbáy', 'Walapai (Hualapai)']}"
yug,Yug,ltr,"{'region': 'Russian Federation, Europe'}"
yui,Yurutí,ltr,"{'region': 'Colombia, Americas', 'alternate-names': ['Juruti', 'Juruti-Tapuia', 'Luruty-Tapuya', 'Yuriti-Tapuia', 'Juriti', 'Juriti-Tapuia', 'Patsoka', 'Totsoca', 'Wadzana', 'Waijiara masa-wadyana', 'Waikana', 'Waimasá', 'Wayhara', 'Yuriti', 'Yuruti-Tapuya', 'Yurutiye']}"
yuj,Karkar-Yuri,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Karkar']}"
yuk,Yuki,ltr,"{'region': 'United States, Americas'}"
yul,Yulu,ltr,"{'region': 'Central African Republic, Africa', 'alternate-names': ['Youlou']}"
yum,Quechan,ltr,"{'region': 'United States, Americas', 'alternate-names': ['Kechan', 'Quecl', 'Yuma']}"
yun,Bena (Nigeria),ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Binna', 'Buna', 'Ebina', 'Ebuna', 'Gbinna', 'Purra', 'Yangeru', 'Yongor', 'Yungur', 'Lala']}"
yup,Yukpa,ltr,"{'region': 'Colombia, Americas', 'alternate-names': ['Carib Motilón', 'Macoíta', 'Northern Motilón', 'Yuco', 'Yucpa', 'Yuko', 'Yupa', 'Manso', 'Pariri (Yukpa central)', 'Yukpa sur (Caño Padilla-La Laguna)', 'Yikta', 'Río Casacará (Iroka)', 'Iroka', 'Irapa (Yukpa sur)', 'Atapshi (Yukpa norte)', 'Wasama']}"
yuq,Yuqui,ltr,"{'region': 'Bolivia, Americas', 'alternate-names': ['Bia', 'Yuki']}"
yur,Yurok,ltr,"{'region': 'United States, Americas'}"
yut,Yopno,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Yupna']}"
yuu,Yugh,,{'description': 'Deprecated from 2014-02-28. '}
yuw,Yau (Morobe Province),ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Uruwa']}"
yux,Southern Yukaghir,ltr,"{'region': 'Russian Federation, Europe', 'alternate-names': ['Forest Yukagir', 'Jukagir', 'Kolym', 'Kolyma', 'Odul', 'Southern Yukagir', 'Yukagir']}"
yuy,East Yugur,ltr,"{'region': 'China, Asia', 'alternate-names': ['Eastern Yogor', ""Enge'er"", 'Enger', 'Shera Yogur', 'Shira Yugur', 'Yogor', 'Yögur', 'Yugar', 'Yugu']}"
yuz,Yuracare,ltr,"{'region': 'Bolivia, Americas', 'alternate-names': ['Yura']}"
yva,Yawa,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Mantembu', 'Mora', 'Turu', 'Unat', 'Yapanani', 'Yava', 'Yawa Unat', 'Central Yawa (Mora)']}"
yvt,Yavitero,ltr,"{'region': 'Venezuela, Americas', 'alternate-names': ['Paraene']}"
ywa,Kalou,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Yawa']}"
ywg,Yinhawangka,ltr,"{'region': 'Australia, Pacific'}"
ywl,Western Lalu,ltr,"{'region': 'China, Asia'}"
ywn,Yawanawa,ltr,"{'region': 'Brazil, Americas', 'alternate-names': ['Iauanauá', 'Jawanaua', 'Yahuanahua']}"
ywq,Wuding-Luquan Yi,ltr,"{'region': 'China, Asia', 'alternate-names': ['Black Yi', 'Dian Dongbei Yi', 'Hei Yi', 'Nasu', 'Wu-Lu Yi']}"
ywr,Yawuru,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Northern Yawuru', 'Southern Coastal Yawuru', 'Eastern Inland Yawuru']}"
ywt,Xishanba Lalo,ltr,"{'description': 'Central Lalo', 'region': 'China, Asia', 'alternate-names': ['Lalo', 'Lalopa', 'Laluo', 'Misapa', 'Xishanba Lalo']}"
ywu,Wumeng Nasu,ltr,"{'region': 'China, Asia', 'alternate-names': ['Wumeng Yi', 'Wusa Yi', 'Yuan-Mo Yi', 'Weining Yi', 'Hen-Ke Yi']}"
yww,Yawarawarga,,{}
yxa,Mayawali,,{}
yxg,Yagara,,{}
yxl,Yardliyawarra,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Aluri', 'Alury', 'Arabatura', 'Arkabatura', 'Jadliaura', 'Jadlijawara', 'Jadloori', 'Yadliaura', 'Yadlikowera', 'Yadliura', 'Yadliyawarra', 'Yadlouri', 'Yaldikowera', 'Yardliwarra']}"
yxm,Yinwum,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Yeemwoom']}"
yxu,Yuyu,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Eramwir-rangu', 'Eraweerung', 'Erawiruck', 'Jeraruk', 'Jirau', 'Juju', 'Meru', 'Pomp-malkie', 'Rankbirit', 'Willoo', 'Wilu', 'Yerraruck', 'Yiran', 'Yirau', 'You-you']}"
yxy,Yabula Yabula,,{}
yyr,Yir Yoront,ltr,"{'region': 'Australia, Pacific'}"
yyu,Yau (Sandaun Province),ltr,"{'region': 'Papua New Guinea, Pacific'}"
yyz,Ayizi,ltr,"{'region': 'China, Asia'}"
yzg,E'ma Buyang,ltr,"{'region': 'China, Asia', 'alternate-names': ['Buozaang', 'Buyang Zhuang', 'Eastern Buyang', 'Funing Buyang', 'Langjia Buyang']}"
yzk,Zokhuo,ltr,"{'region': 'China, Asia', 'alternate-names': ['Cowtail Phula', 'Nimitso', 'Niuweiba Phula', 'Phula', 'Ruoke', 'Tshokha', 'Zekhe', 'Zuoke', 'Daxingzhai', 'Longle']}"
zaa,Sierra de Juárez Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Ixtlán Zapoteco', 'Zapoteco de Atepec', 'Macuiltianguis Zapotec', 'Atepec']}"
zab,Western Tlacolula Valley Zapotec,ltr,"{'macrolanguage': 'zap', 'description': 'San Juan Guelavía Zapotec', 'region': 'Mexico, Americas', 'alternate-names': ['Guelavía', 'Western Tlacolula Zapotec', 'Zapoteco de San Juan', 'Teotitlán del Valle Zapotec', 'San Martín Tilcajete Zapotec', 'San Lucas Quiavini Zapotec']}"
zac,Ocotlán Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Ocotlán Oeste Zapotec', 'Zapoteco del Poniente de Ocotlán']}"
zad,Cajonos Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Southern Villa Alta Zapotec', 'Yaganiza Zapotec', 'Zapoteco de San Pedro Cajonos', 'Cajonos Zapotec', 'San Mateo Zapotec', 'Xagacía Zapotec', 'Yaganiza']}"
zae,Yareni Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Etla Zapotec', 'Western Ixtlán Zapotec', 'Zapoteco de Santa Ana Yareni', 'Zapoteco de Teococuilco de Marcos Pérez']}"
zaf,Ayoquesco Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Western Ejutla Zapotec', 'Zapoteco de Santa María Ayoquesco']}"
zag,Zaghawa,ltr,"{'region': 'Sudan, Africa', 'alternate-names': ['Beri', 'Beri-Aa', 'Berri', 'Kebadi', 'Kuyuk', 'Merida', 'Soghaua', 'Zagaoua', 'Zagawa', 'Zauge', 'Zeggaoua', 'Zorhaua', 'Beria', 'Baele', 'Wagi (Twer)', 'Tuer-Gala (Anna)', 'Tuba (Bideyat)', 'Terawia', 'Awe', 'Kube']}"
zah,Zangwal,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Twar', 'Zwangal']}"
zai,Isthmus Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Zapoteco del Istmo']}"
zaj,Zaramo,ltr,"{'region': 'United Republic of Tanzania, Africa', 'alternate-names': ['Dzalamo', 'Kizaramo', 'Myagatwa', 'Saramo', 'Zalamo', 'Zaramu']}"
zak,Zanaki,ltr,"{'region': 'United Republic of Tanzania, Africa', 'alternate-names': ['Ekizanaki', 'Ikizanaki', 'Kizanaki']}"
zal,Zauzou,ltr,"{'region': 'China, Asia', 'alternate-names': ['Jaojo', 'Raorou', 'Rourou', 'Wupijiang', 'Bijilan']}"
zam,Miahuatlán Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Zapoteco de Miahuatlán']}"
zao,Ozolotepec Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Zapoteco de Ozolotepec', 'San Marcial Ozolotepec Zapotec', 'San Gregorio Ozolotepec Zapotec']}"
zap,Zapotec,ltr,"{'description': 'This represents a marco language. A more specific tag might be available. ', 'region': 'Mexico, Americas'}"
zaq,Aloápam Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Zapoteco de Aloápam']}"
zar,Rincón Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Northern Villa Alta Zapotec', 'Zapoteco de Yagallo', 'Zapoteco del Rincón']}"
zas,Santo Domingo Albarradas Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Albarradas Zapotec', 'Zapoteco de Santo Domingo Albarradas']}"
zat,Tabaa Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Central Villa Alta Zapotec', 'Zapoteco de Tabaa']}"
zau,Zangskari,ltr,"{'region': 'India, Asia', 'alternate-names': ['Zanskari', 'Zaskari']}"
zav,Yatzachi Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Villa Alta Zapotec', 'Zapoteco de Yatzachi']}"
zaw,Mitla Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Didxsaj', 'East Central Tlacolula Zapotec', 'East Valley Zapotec', 'Santiago Matatlán Zapotec (Matatlán Zapotec)']}"
zax,Xadani Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Eastern Pochutla Zapotec', 'Zapoteco de Santa María Xadani']}"
zay,Zayse-Zergulla,ltr,"{'description': 'Zaysete', 'region': 'Ethiopia, Africa', 'alternate-names': ['Zaisse', 'Zayse-Zergulla', 'Zaysitè', 'Zaysse', 'Zergula', 'Zergulla (Zargulla)', 'Zergullinya']}"
zaz,Zari,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Zariwa', 'Kwapm', 'Zakshi (Zaksa)', 'Boto (Bibot)', 'Boot', 'Zari (Kopti)']}"
zba,Balaibalan,,{}
zbc,Central Berawan,ltr,"{'region': 'Malaysia, Asia', 'alternate-names': ['Long Teru', 'Batu Belah Berawan', 'Long Teru Berawan']}"
zbe,East Berawan,ltr,"{'region': 'Malaysia, Asia', 'alternate-names': ['Long Jegan Berawan']}"
zbl,Blissymbols,ltr,"{'suppress-script': 'Blis', 'description': 'Bliss. Blissymbolics'}"
zbt,Batui,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Baha']}"
zbu,Bu (Bauchi State),,{}
zbw,West Berawan,ltr,"{'region': 'Malaysia, Asia', 'alternate-names': ['Berawan', 'Long Terawan']}"
zca,Coatecas Altas Zapotec,ltr,"{'macrolanguage': 'zap', 'region': 'Mexico, Americas', 'alternate-names': ['Zapoteco de San Juan Coatecas Altas']}"
zch,Central Hongshuihe Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zdj,Ngazidja Comorian,ltr,"{'region': 'Comoros, Africa', 'alternate-names': ['Ngazidja', 'Comores Swahili', 'Comoro', 'Komoro']}"
zea,Zeeuws,ltr,"{'region': 'Netherlands, Europe', 'alternate-names': ['Zeaws', 'Fluplands', 'Goerees', 'Walchers', 'Kezands', 'Axels', 'Duvelands', 'Schouws', 'Bevelands', 'Flakkees']}"
zeg,Zenag,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Zenang', 'Latep']}"
zeh,Eastern Hongshuihe Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zen,Zenaga,ltr,"{'region': 'Mauritania, Africa'}"
zga,Kinga,ltr,"{'region': 'United Republic of Tanzania, Africa', 'alternate-names': ['Ekikinga', 'Mahanji']}"
zgb,Guibei Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zgh,Standard Moroccan Tamazight,ltr,"{'region': 'Morocco, Africa', 'alternate-names': ['Amazighe standard marocain']}"
zgm,Minz Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia', 'alternate-names': ['Black Zhuang', 'Bu Xiong', 'Heiyi Zhuang', 'Kon Min', 'Sung', 'Zong Zhuang', 'Cuengh (Zong)', 'Minz (Min)']}"
zgn,Guibian Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia', 'alternate-names': ['Buyei', 'Buyoi', 'Kang Yei', 'Northern Zhuang']}"
zgr,Magori,ltr,"{'region': 'Papua New Guinea, Pacific'}"
zhb,Zhaba,ltr,"{'region': 'China, Asia', 'alternate-names': ['Bazi', 'Bozi', 'Draba', 'nDrapa', 'Zaba', 'Zha', 'Drate (Zhaba/Northern nDrapa)', 'Drame (Zhami/Southern nDrapa)']}"
zhd,Dai Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia', 'alternate-names': ['Bu Dai', 'Kau Ndae', 'Khaau Daai', 'Thu Lao', 'Tu', 'Tuliao', 'Tuzu', 'Wen-Ma Southern Zhuang', 'Zhuangyu Nanbu fangyan Dejing tuyu', 'Zhuangyu Nanbu Fangyan Wen-Ma Tuyu', 'Central Wenshan (Ping Tou Tu)', 'Guangnan (Pian Tou Tu)', 'Maguan-Malipo (Jian Tou Tu)', 'Western Yanshan-Northern Wenshan (Da Tou Tu)']}"
zhi,Zhire,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Kenyi']}"
zhn,Nong Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia', 'alternate-names': ['Daez', 'Kau Nong', 'Khaau Nong', 'Noangx', 'Nong hua', 'Phu Nong', 'Phu Tei', 'Yan-Guang Southern Zhuang', 'Zhuangyu Nanbu fanyan Yan-Guang tuyu', 'Liancheng', 'Southern Zhuang', 'Central Zhuang', 'Western Guangnan']}"
zhw,Zhoa,ltr,"{'region': 'Cameroon, Africa'}"
zhx,Chinese (family),,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
zia,Zia,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Lower Waria', 'Ziya']}"
zib,Zimbabwe Sign Language,ltr,"{'region': 'Zimbabwe, Africa', 'alternate-names': ['Zimsign']}"
zik,Zimakani,ltr,"{'region': 'Papua New Guinea, Pacific', 'alternate-names': ['Baegwa', 'Bagwa Zimakani', 'Bagwa (Begua)', 'Mbegu']}"
zil,Zialo,ltr,"{'region': 'Guinea, Africa', 'alternate-names': ['Shialu', 'Ziolo', 'Ziyolo']}"
zim,Mesme,ltr,"{'region': 'Chad, Africa', 'alternate-names': ['Djime', 'Djiwe', 'Zime of Kélo']}"
zin,Zinza,ltr,"{'region': 'United Republic of Tanzania, Africa', 'alternate-names': ['Dzinda', 'Dzindza', 'Echidzindza', 'Echijinja', 'Ecizinza', 'Jinja', 'Kizinza', 'Omuchizinza', 'Zinja', 'Kula', 'Longo']}"
zir,Ziriya,ltr,"{'description': 'Deprecated from 2020-03-28. ', 'region': 'Nigeria, Africa', 'alternate-names': ['Jiriya']}"
ziw,Zigula,ltr,"{'region': 'United Republic of Tanzania, Africa', 'alternate-names': ['Kizigula', 'Seguha', 'Wayombo', 'Wazegua', 'Zeguha', 'Zegura', 'Zigoua', 'Zigwa']}"
ziz,Zizilivakan,ltr,"{'region': 'Nigeria, Africa', 'alternate-names': ['Àmzírív', 'Fali of Jilbu', 'Ziliva', 'Ziziliveken', 'Jilvu', 'Zhilvu']}"
zka,Kaimbulawa,ltr,"{'region': 'Indonesia, Asia', 'alternate-names': ['Kaimbulawa (Lontoi)']}"
zkb,Koibal,ltr,"{'region': 'Russian Federation, Europe'}"
zkd,Kadu,ltr,"{'region': 'Myanmar, Asia', 'alternate-names': ['Gadu', ""Ka'do"", 'Kadu-Ganaan', ""Kantu'"", 'Kato', 'Kudo', 'Maw', 'Puteik']}"
zkg,Koguryo,ltr,"{'region': ""Democratic People's Republic of Korea, Asia""}"
zkh,Khorezmian,ltr,"{'region': 'Mongolia, Asia'}"
zkk,Karankawa,ltr,"{'region': 'United States, Americas'}"
zkn,Kanan,ltr,"{'region': 'Myanmar, Asia', 'alternate-names': ['Ganaan', 'Ganan', 'Ganon', 'Genan', 'Kana']}"
zko,Kott,ltr,"{'region': 'Russian Federation, Europe'}"
zkp,São Paulo Kaingáng,,{}
zkr,Zakhring,ltr,"{'region': 'China, Asia', 'alternate-names': ['Zaiwa', 'Zha', 'Eastern Mishmi', 'Meyor']}"
zkt,Kitan,ltr,"{'region': 'China, Asia'}"
zku,Kaurna,ltr,"{'region': 'Australia, Pacific'}"
zkv,Krevinian,ltr,"{'region': 'Latvia, Europe'}"
zkz,Khazar,ltr,"{'region': 'Russian Federation, Europe'}"
zla,Zula,,{}
zle,East Slavic languages,,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
zlj,Liujiang Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zlm,Malay (individual language),ltr,"{'macrolanguage': 'ms', 'region': 'Malaysia, Asia', 'alternate-names': ['Bahasa Daerah', 'Bahasa Melayu', 'Malayu', 'Bahasa Malayu', 'Colloquial Malay', 'Informal Malay', 'Local Malay', 'Southeast Island', 'Riau Mainland', 'S', 'Sakai', 'Tamiang', 'Sanggau', 'Kapuas Hulu', 'Sarawak (Sarawak Malay)', 'Sintang', 'Riau islands (Sea Tribe dialects)', 'Sekadau', 'Pahang', 'Orang Kuala', 'Orang Hulu', 'Northwestern Kalimantan', 'Landak', 'Jugra-Muar-Melaka-Johor', 'Coastal Terengganu', 'coastal Jambi', 'Akit', 'Lubu', 'Riau islands']}"
zln,Lianshan Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zlq,Liuqian Zhuang,ltr,"{'macrolanguage': 'za', 'region': 'China, Asia'}"
zls,South Slavic languages,,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
zlw,West Slavic languages,,"{'description': 'This represents a collection of languages. Although a collection subtag can be used in the absence of a more specific tag, you should check whether a more specific language subtag is available. '}"
zma,Manda (Australia),ltr,"{'region': 'Australia, Pacific'}"
zmb,Zimba,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Nyembombo', 'Sole', 'Semolo', 'Mamba (Kyenyemamba)', 'Binja (Soe)', 'Semulu (Kisembombo)']}"
zmc,Margany,,{}
zmd,Maridan,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Meradan']}"
zme,Mangerr,,{}
zmf,Mfinu,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Emfinu', 'Funika', 'Mfununga']}"
zmg,Marti Ke,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Magati Gair', 'Magati-Ge', 'Mati Ke']}"
zmh,Makolkol,,{}
zmi,Negeri Sembilan Malay,ltr,"{'macrolanguage': 'ms', 'region': 'Malaysia, Asia', 'alternate-names': ['Malaysian Minangkabau', 'Ulu Muar Malay']}"
zmj,Maridjabin,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Maredyerbin', 'Maretyabin', 'Maridyerbin', 'Maritjabin']}"
zmk,Mandandanyi,,{}
zml,Matngala,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Maangella', 'Madngela', 'Mandella', 'Matngala', 'Matngele', 'Muttangulla', 'Warat']}"
zmm,Marimanindji,ltr,"{'description': 'Marramaninyshi', 'region': 'Australia, Pacific', 'alternate-names': ['Maramanandji', 'Maramarandji', 'Marimanindu', 'Marramaninjsji', 'Murinmanindji']}"
zmn,Mbangwe,ltr,"{'region': 'Gabon, Africa', 'alternate-names': [""M'bahouin""]}"
zmo,Molo,ltr,"{'region': 'Sudan, Africa', 'alternate-names': ['Malkan']}"
zmp,Mpuono,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Kimbuun', 'Mbunda', 'Mbuun', 'Mpuun (Gimbunda)']}"
zmq,Mituku,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Kinya-Mituku', 'Metoko']}"
zmr,Maranunggu,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Emmi', 'Merranunggu', 'Warrgat']}"
zms,Mbesa,ltr,"{'region': 'The Democratic Republic of the Congo, Africa', 'alternate-names': ['Mobesa']}"
zmt,Maringarr,ltr,"{'region': 'Australia, Pacific', 'alternate-names': ['Marenggar', 'Maringa', 'Maranunggu (Maramanunggu)', 'Marranunga', 'Merranunggu', 'Warrgat']}"
